date,start_slot,end_slot,interval_label,emergency_kwh
2025-04-16,127,131,21:00-21:50,87.6645417128932
2025-04-17,124,124,20:30-20:40,5.267114953754572
2025-04-17,130,130,21:30-21:40,1.4471714333332333
2025-04-18,43,43,07:00-07:10,10.005306852381814
2025-04-22,124,125,20:30-20:50,235.3610394375595
2025-04-22,129,131,21:20-21:50,94.81268583333312
2025-04-26,125,126,20:40-21:00,96.24636161904584
2025-04-27,124,124,20:30-20:40,558.1044860190505
2025-04-27,130,130,21:30-21:40,18.013174199999707
2025-04-28,54,59,08:50-09:50,590.100289864239
2025-04-28,116,127,19:10-21:10,6087.86741076405
2025-04-28,129,131,21:20-21:50,44.724949000000194
2025-04-29,124,125,20:30-20:50,252.9773537371001
2025-05-01,123,131,20:20-21:50,1837.1098095238085
2025-05-02,41,45,06:40-07:30,367.85780549047405
2025-05-02,122,131,20:10-21:50,2312.293915167551
2025-05-03,124,131,20:30-21:50,1551.505137142855
2025-05-04,124,131,20:30-21:50,665.5579700571442
2025-05-05,55,57,09:00-09:30,72.9202276850853
2025-05-05,121,125,20:00-20:50,1942.7106992190465
2025-05-05,128,128,21:10-21:20,23.1075510699588
2025-05-05,130,130,21:30-21:40,5.923322100000018
2025-05-06,54,59,08:50-09:50,292.34073330852596
2025-05-07,123,125,20:20-20:50,1559.5073107092821
2025-05-07,129,131,21:20-21:50,42.879064433333404
2025-05-08,121,121,20:00-20:10,35.99924999999996
2025-05-08,124,125,20:30-20:50,491.0422367570762
2025-05-08,131,131,21:40-21:50,23.7784973999996
2025-05-11,117,117,19:20-19:30,27.56166666666661
2025-05-19,123,123,20:20-20:30,54.89400000000012
2025-05-20,124,125,20:30-20:50,318.8842263677228
2025-05-26,123,124,20:20-20:40,1083.7303676689464
2025-05-29,124,124,20:30-20:40,587.5529193119958
2025-05-31,41,44,06:40-07:20,240.6402832523805
2025-06-01,54,70,08:50-11:40,2341.5485990623747
2025-06-01,96,131,15:50-21:50,10768.56773670524
2025-06-02,51,57,08:20-09:30,1264.9807158857184
2025-06-02,114,131,18:50-21:50,8181.674971952848
2025-06-03,52,62,08:30-10:20,1867.4177916809501
2025-06-03,115,115,19:00-19:10,0.4437566666666726
2025-06-03,117,131,19:20-21:50,5878.796222144987
2025-06-04,53,60,08:40-10:00,544.3941425935748
2025-06-04,115,125,19:00-20:50,6238.820517864847
2025-06-04,128,130,21:10-21:40,140.05327588477357
2025-06-05,51,60,08:20-10:00,1732.4833688571434
2025-06-05,114,115,18:50-19:10,18.33728666666684
2025-06-05,118,125,19:30-20:50,4666.661839569432
2025-06-06,36,46,05:50-07:40,1506.084323419049
2025-06-06,121,125,20:00-20:50,2273.609379960863
2025-06-07,40,46,06:30-07:40,613.3296564142818
2025-06-07,124,125,20:30-20:50,338.1000033238097
2025-06-11,61,65,10:00-10:50,489.68637520952035
2025-06-24,60,65,09:50-10:50,1116.4171762619044
2025-07-01,131,131,21:40-21:50,41.7060552380922
2025-07-02,115,115,19:00-19:10,31.980206666666618
2025-07-02,120,121,19:50-20:10,27.738859999999818
2025-07-02,124,124,20:30-20:40,2.0448666666666213
2025-07-02,130,131,21:30-21:50,42.897089304761856
2025-07-03,56,63,09:10-10:30,691.1608073666702
2025-07-03,122,125,20:10-20:50,1818.2561208148054
2025-07-03,127,131,21:00-21:50,411.76964020576196
2025-07-04,32,44,05:10-07:20,2364.6414573095262
2025-07-04,124,131,20:30-21:50,445.7441506369763
2025-07-05,35,45,05:40-07:30,2180.701493485714
2025-07-05,124,131,20:30-21:50,891.827298623572
2025-07-06,54,58,08:50-09:40,534.4898292134224
2025-07-06,60,61,09:50-10:10,195.78462166666685
2025-07-06,118,126,19:30-21:00,4694.65289823443
2025-07-07,119,119,19:40-19:50,5.214121428571161
2025-07-08,52,62,08:30-10:20,1040.4161070809535
2025-07-08,123,125,20:20-20:50,954.595828578893
2025-07-09,56,56,09:10-09:20,1.9746107226446838
2025-07-09,117,117,19:20-19:30,4.970999999999776
2025-07-09,124,127,20:30-21:10,618.0334491523796
2025-07-09,130,130,21:30-21:40,13.34385849999985
2025-07-11,43,46,07:00-07:40,229.12660099999934
2025-07-27,56,57,09:10-09:30,141.73983710000076
2025-08-20,54,57,08:50-09:30,467.74706190476013
2025-08-20,122,126,20:10-21:00,1606.819741204759
2025-08-25,121,124,20:00-20:40,1846.093354434389
2025-08-28,121,124,20:00-20:40,1618.8994677184273
2025-08-28,130,131,21:30-21:50,104.32696343333353
2025-09-10,55,58,09:00-09:40,399.21428904761945
2025-09-23,123,124,20:20-20:40,86.38704926190746
2025-09-24,55,58,09:00-09:40,219.60423118094903
2025-09-27,44,46,07:10-07:40,278.03152034761774
2025-09-28,124,125,20:30-20:50,370.9710254262393
2025-09-29,37,37,06:00-06:10,16.611673809523836
2025-09-29,56,59,09:10-09:50,171.72934018237947
2025-09-29,123,125,20:20-20:50,966.9208779414239
2025-09-29,130,131,21:30-21:50,55.85362326666691
2025-09-30,54,58,08:50-09:40,772.5276543364373
2025-09-30,61,61,10:00-10:10,3.8029134999998853
2025-09-30,121,128,20:00-21:20,2654.742329391342
2025-10-03,45,46,07:20-07:40,41.203827633330754
2025-10-04,43,46,07:00-07:40,672.2683276857119
2025-10-06,55,57,09:00-09:30,109.49129344120702
2025-10-06,122,125,20:10-20:50,1681.4898688142823
2025-10-07,52,58,08:30-09:40,970.9748605333322
2025-10-07,124,125,20:30-20:50,702.8397343979461
2025-10-08,51,56,08:20-09:20,683.7557895132736
2025-10-08,123,125,20:20-20:50,1077.7176031244512
2025-10-09,53,56,08:40-09:20,426.18283902655446
2025-10-10,43,46,07:00-07:40,778.4090170714294
2025-10-10,125,126,20:40-21:00,117.49383403509563
2025-10-11,44,47,07:10-07:50,464.6542733095259
2025-10-12,123,124,20:20-20:40,756.0299036007597
2025-10-12,130,131,21:30-21:50,25.858156619479722
2025-10-14,54,58,08:50-09:40,527.4557099761853
2025-10-14,123,124,20:20-20:40,1341.6761127850712
2025-10-14,130,131,21:30-21:50,53.62083128571298
2025-10-15,120,126,19:50-21:00,3222.688737446201
2025-10-15,128,131,21:10-21:50,90.81748206666688
2025-10-16,55,58,09:00-09:40,267.19323316190145
2025-10-16,120,125,19:50-20:50,3382.1532761959866
2025-10-16,130,131,21:30-21:50,64.73614614286025
2025-10-17,125,125,20:40-20:50,9.922393919046101
2025-10-17,130,131,21:30-21:50,53.4188914333332
2025-10-19,122,125,20:10-20:50,1565.437280854882
2025-10-19,130,130,21:30-21:40,56.759992866666906
2025-10-20,57,61,09:20-10:10,471.6631278
2025-10-20,124,125,20:30-20:50,42.528776294817476
2025-10-20,129,130,21:20-21:40,20.510428053086365
2025-10-21,59,61,09:40-10:10,119.1653958428564
2025-10-21,123,125,20:20-20:50,1075.3544421761837
2025-10-22,57,62,09:20-10:20,825.6845812333293
2025-10-22,124,126,20:30-21:00,257.5362954380969
2025-10-22,130,131,21:30-21:50,81.15827370000011
2025-10-24,48,49,07:50-08:10,85.05863760952391
2025-10-24,124,130,20:30-21:40,737.1651842857135
2025-10-25,125,128,20:40-21:20,271.5524433333336
2025-10-25,130,131,21:30-21:50,86.86046140000009
2025-10-27,124,126,20:30-21:00,303.03078640755496
2025-10-27,129,130,21:20-21:40,52.03104646666641
2025-10-29,121,131,20:00-21:50,3006.2841150148133
2025-10-30,125,126,20:40-21:00,53.77968836190648
2025-10-30,129,131,21:20-21:50,111.99374972299988
2025-10-31,125,131,20:40-21:50,496.2010371428553
2025-11-02,124,126,20:30-21:00,303.93249688641686
2025-11-02,131,131,21:40-21:50,25.958801399999537
2025-11-04,37,37,06:00-06:10,2.900702380952339
2025-11-04,124,128,20:30-21:20,190.83960435894176
2025-11-04,130,130,21:30-21:40,7.20082000000009
2025-11-05,124,127,20:30-21:10,113.47641094331448
2025-11-05,129,131,21:20-21:50,85.79888263333308
2025-11-06,60,64,09:50-10:40,372.6870816095204
2025-11-06,124,131,20:30-21:50,1031.5778974220154
2025-11-07,48,51,07:50-08:30,439.0252017089398
2025-11-07,125,125,20:40-20:50,101.80115385096747
2025-11-07,127,127,21:00-21:10,2.1064111439597015
2025-11-08,129,131,21:20-21:50,87.69034990605508
2025-11-09,124,128,20:30-21:20,694.5174790934304
2025-11-09,130,131,21:30-21:50,74.96110999999982
2025-11-10,122,126,20:10-21:00,1687.9551489395963
2025-11-10,129,131,21:20-21:50,148.61583906666633
2025-11-11,131,131,21:40-21:50,6.217024282039461
2025-11-13,124,125,20:30-20:50,258.6479559999965
2025-11-13,128,128,21:10-21:20,2.414839117004224
2025-11-13,130,131,21:30-21:50,14.954646666666939
2025-11-14,125,125,20:40-20:50,130.92098665237654
2025-11-15,49,51,08:00-08:30,130.26420994762253
2025-11-16,124,125,20:30-20:50,108.23502649836848
2025-11-19,125,127,20:40-21:10,102.13916206323282
2025-11-19,130,130,21:30-21:40,2.5091918333336025
2025-11-22,55,55,09:00-09:10,10.417896661904297
2025-11-29,123,126,20:20-21:00,1181.3812501804207
2025-11-29,129,130,21:20-21:40,5.557033599999919
2025-11-30,123,125,20:20-20:50,1137.322636226722
2025-11-30,130,130,21:30-21:40,29.469689199999472
2025-12-01,37,37,06:00-06:10,51.40470333333337
2025-12-01,48,49,07:50-08:10,105.71035000000052
2025-12-01,54,65,08:50-10:50,4316.674850306166
2025-12-01,122,124,20:10-20:40,1860.0206920481533
2025-12-01,129,131,21:20-21:50,51.54303123950567
2025-12-02,37,37,06:00-06:10,56.35105666666652
2025-12-02,48,50,07:50-08:20,160.62822809523766
2025-12-02,55,65,09:00-10:50,4610.433943634006
2025-12-02,121,126,20:00-21:00,2821.0623687888105
2025-12-02,128,131,21:10-21:50,143.66941126666686
2025-12-03,48,49,07:50-08:10,68.57265095238131
2025-12-03,55,64,09:00-10:40,2901.7257915088258
2025-12-03,121,127,20:00-21:10,2382.968571023773
2025-12-03,129,131,21:20-21:50,66.03672878266676
2025-12-04,37,37,06:00-06:10,13.080119523809572
2025-12-04,48,50,07:50-08:20,133.92917333333367
2025-12-04,54,65,08:50-10:50,3846.630513461908
2025-12-04,123,125,20:20-20:50,855.2594522928221
2025-12-05,47,57,07:40-09:30,2214.18720676667
2025-12-05,123,125,20:20-20:50,1182.3907186836534
2025-12-05,131,131,21:40-21:50,23.038024799999754
2025-12-06,47,59,07:40-09:50,2292.532803204758
2025-12-06,121,125,20:00-20:50,2120.2827390428583
2025-12-06,127,129,21:00-21:30,103.13863683127599
2025-12-07,48,48,07:50-08:00,36.46913095238085
2025-12-07,64,65,10:30-10:50,214.2876689260143
2025-12-07,123,126,20:20-21:00,929.8432851099931
2025-12-09,48,50,07:50-08:20,59.021489523809464
2025-12-10,37,37,06:00-06:10,15.904524285714501
2025-12-12,125,128,20:40-21:20,315.19187159947757
