date,slot,phase,interval_start,interval_end,interval_label,plan_issue_time,history_available_through,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,load_kwh,pv_actual_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,committed_purchase_kwh,control_issue_time,last_observation_end,raw_sample_label_time,observation_model,issued_charge_kwh,issued_discharge_kwh,reserve_kwh
2025-01-01,11,warmup,2025-01-01T01:40,2025-01-01T01:50,01:40-01:50,2025-01-01T00:00,,0.4333,0.0,0.0,615.7768833333333,0.0,0.0,0.0,0.0,0.0,0.0,615.7768833333333,0.0,6000.0,6000.0,0.0,1334.0806177416666,1334.0806177416666,0.0,2025-01-01T00:00,,2025-01-01T01:50,warmup,0.0,0.0,1200.0
2025-01-01,12,warmup,2025-01-01T01:50,2025-01-01T02:00,01:50-02:00,2025-01-01T00:00,,0.4311,0.0,0.0,677.455,0.0,0.0,0.0,0.0,0.0,0.0,677.455,0.0,6000.0,6000.0,0.0,1460.2542525000001,1460.2542525000001,0.0,2025-01-01T00:00,,2025-01-01T02:00,warmup,0.0,0.0,1200.0
2025-01-01,13,warmup,2025-01-01T02:00,2025-01-01T02:10,02:00-02:10,2025-01-01T00:00,,0.4293,0.0,0.0,635.1118333333333,0.0,0.0,0.0,0.0,0.0,0.0,635.1118333333333,0.0,6000.0,6000.0,0.0,1363.2675502499999,1363.2675502499999,0.0,2025-01-01T00:00,,2025-01-01T02:10,warmup,0.0,0.0,1200.0
2025-01-01,14,warmup,2025-01-01T02:10,2025-01-01T02:20,02:10-02:20,2025-01-01T00:00,,0.4324,0.0,0.0,640.8249166666667,0.0,0.0,0.0,0.0,0.0,0.0,640.8249166666667,0.0,6000.0,6000.0,0.0,1385.4634698333334,1385.4634698333334,0.0,2025-01-01T00:00,,2025-01-01T02:20,warmup,0.0,0.0,1200.0
2025-01-01,15,warmup,2025-01-01T02:20,2025-01-01T02:30,02:20-02:30,2025-01-01T00:00,,0.4367,0.0,0.0,705.77,0.0,0.0,0.0,0.0,0.0,0.0,705.77,0.0,6000.0,6000.0,0.0,1541.048795,1541.048795,0.0,2025-01-01T00:00,,2025-01-01T02:30,warmup,0.0,0.0,1200.0
2025-01-01,16,warmup,2025-01-01T02:30,2025-01-01T02:40,02:30-02:40,2025-01-01T00:00,,0.4348,0.0,0.0,684.9959166666666,0.0,0.0,0.0,0.0,0.0,0.0,684.9959166666666,0.0,6000.0,6000.0,0.0,1489.1811228333331,1489.1811228333331,0.0,2025-01-01T00:00,,2025-01-01T02:40,warmup,0.0,0.0,1200.0
2025-01-01,17,warmup,2025-01-01T02:40,2025-01-01T02:50,02:40-02:50,2025-01-01T00:00,,0.4335,0.0,0.0,666.1490833333334,0.0,0.0,0.0,0.0,0.0,0.0,666.1490833333334,0.0,6000.0,6000.0,0.0,1443.878138125,1443.878138125,0.0,2025-01-01T00:00,,2025-01-01T02:50,warmup,0.0,0.0,1200.0
2025-01-01,18,warmup,2025-01-01T02:50,2025-01-01T03:00,02:50-03:00,2025-01-01T00:00,,0.4357,0.0,0.0,683.6983333333333,0.0,0.0,0.0,0.0,0.0,0.0,683.6983333333333,0.0,6000.0,6000.0,0.0,1489.4368191666663,1489.4368191666663,0.0,2025-01-01T00:00,,2025-01-01T03:00,warmup,0.0,0.0,1200.0
2025-01-01,19,warmup,2025-01-01T03:00,2025-01-01T03:10,03:00-03:10,2025-01-01T00:00,,0.4374,0.0,0.0,681.0096166666666,0.0,0.0,0.0,0.0,0.0,0.0,681.0096166666666,0.0,6000.0,6000.0,0.0,1489.3680316500001,1489.3680316500001,0.0,2025-01-01T00:00,,2025-01-01T03:10,warmup,0.0,0.0,1200.0
2025-01-01,20,warmup,2025-01-01T03:10,2025-01-01T03:20,03:10-03:20,2025-01-01T00:00,,0.4371,0.0,0.0,688.9604333333333,0.0,0.0,0.0,0.0,0.0,0.0,688.9604333333333,0.0,6000.0,6000.0,0.0,1505.7230270499997,1505.7230270499997,0.0,2025-01-01T00:00,,2025-01-01T03:20,warmup,0.0,0.0,1200.0
2025-01-01,21,warmup,2025-01-01T03:20,2025-01-01T03:30,03:20-03:30,2025-01-01T00:00,,0.4356,0.0,0.0,696.5300000000001,0.0,0.0,0.0,0.0,0.0,0.0,696.5300000000001,0.0,6000.0,6000.0,0.0,1517.0423400000002,1517.0423400000002,0.0,2025-01-01T00:00,,2025-01-01T03:30,warmup,0.0,0.0,1200.0
2025-01-01,22,warmup,2025-01-01T03:30,2025-01-01T03:40,03:30-03:40,2025-01-01T00:00,,0.4353,0.0,0.0,658.8951833333333,0.0,0.0,0.0,0.0,0.0,0.0,658.8951833333333,0.0,6000.0,6000.0,0.0,1434.085366525,1434.085366525,0.0,2025-01-01T00:00,,2025-01-01T03:40,warmup,0.0,0.0,1200.0
2025-01-01,23,warmup,2025-01-01T03:40,2025-01-01T03:50,03:40-03:50,2025-01-01T00:00,,0.436,0.0,0.0,651.7916,0.0,0.0,0.0,0.0,0.0,0.0,651.7916,0.0,6000.0,6000.0,0.0,1420.905688,1420.905688,0.0,2025-01-01T00:00,,2025-01-01T03:50,warmup,0.0,0.0,1200.0
2025-01-01,24,warmup,2025-01-01T03:50,2025-01-01T04:00,03:50-04:00,2025-01-01T00:00,,0.4378,0.0,0.0,683.2183333333334,0.0,0.0,0.0,0.0,0.0,0.0,683.2183333333334,0.0,6000.0,6000.0,0.0,1495.5649316666668,1495.5649316666668,0.0,2025-01-01T00:00,,2025-01-01T04:00,warmup,0.0,0.0,1200.0
2025-01-01,25,warmup,2025-01-01T04:00,2025-01-01T04:10,04:00-04:10,2025-01-01T00:00,,0.4401,0.0,0.0,687.3103833333333,0.0,0.0,0.0,0.0,0.0,0.0,687.3103833333333,0.0,6000.0,6000.0,0.0,1512.426498525,1512.426498525,0.0,2025-01-01T00:00,,2025-01-01T04:10,warmup,0.0,0.0,1200.0
2025-01-01,26,warmup,2025-01-01T04:10,2025-01-01T04:20,04:10-04:20,2025-01-01T00:00,,0.4389,0.0,0.0,694.8344666666667,0.0,0.0,0.0,0.0,0.0,0.0,694.8344666666667,0.0,6000.0,6000.0,0.0,1524.8142371000001,1524.8142371000001,0.0,2025-01-01T00:00,,2025-01-01T04:20,warmup,0.0,0.0,1200.0
2025-01-01,27,warmup,2025-01-01T04:20,2025-01-01T04:30,04:20-04:30,2025-01-01T00:00,,0.4364,0.0,0.0,710.04,0.0,0.0,0.0,0.0,0.0,0.0,710.04,0.0,6000.0,6000.0,0.0,1549.3072799999998,1549.3072799999998,0.0,2025-01-01T00:00,,2025-01-01T04:30,warmup,0.0,0.0,1200.0
2025-01-01,28,warmup,2025-01-01T04:30,2025-01-01T04:40,04:30-04:40,2025-01-01T00:00,,0.4393,0.0,0.0,702.8703666666667,0.0,0.0,0.0,0.0,0.0,0.0,702.8703666666667,0.0,6000.0,6000.0,0.0,1543.8547603833335,1543.8547603833335,0.0,2025-01-01T00:00,,2025-01-01T04:40,warmup,0.0,0.0,1200.0
2025-01-01,29,warmup,2025-01-01T04:40,2025-01-01T04:50,04:40-04:50,2025-01-01T00:00,,0.4422,0.0,0.0,710.3095,0.0,0.0,0.0,0.0,0.0,0.0,710.3095,0.0,6000.0,6000.0,0.0,1570.4943044999998,1570.4943044999998,0.0,2025-01-01T00:00,,2025-01-01T04:50,warmup,0.0,0.0,1200.0
2025-01-01,30,warmup,2025-01-01T04:50,2025-01-01T05:00,04:50-05:00,2025-01-01T00:00,,0.4395,0.0,0.0,723.65,0.0,0.0,0.0,0.0,0.0,0.0,723.65,0.0,6000.0,6000.0,0.0,1590.2208749999998,1590.2208749999998,0.0,2025-01-01T00:00,,2025-01-01T05:00,warmup,0.0,0.0,1200.0
2025-01-01,31,warmup,2025-01-01T05:00,2025-01-01T05:10,05:00-05:10,2025-01-01T00:00,,0.4333,0.0,0.0,701.3701333333333,0.00035,0.0,0.0,0.0,0.0,0.0,701.3697833333333,0.0,6000.0,6000.0,0.0,1519.5176355916667,1519.5176355916667,0.0,2025-01-01T00:00,,2025-01-01T05:10,warmup,0.0,0.0,1200.0
2025-01-01,32,warmup,2025-01-01T05:10,2025-01-01T05:20,05:10-05:20,2025-01-01T00:00,,0.4439,0.0,0.0,717.0205500000001,0.0,0.0,0.0,0.0,0.0,0.0,717.0205500000001,0.0,6000.0,6000.0,0.0,1591.4271107250001,1591.4271107250001,0.0,2025-01-01T00:00,,2025-01-01T05:20,warmup,0.0,0.0,1200.0
2025-01-01,33,warmup,2025-01-01T05:20,2025-01-01T05:30,05:20-05:30,2025-01-01T00:00,,0.4301,0.0,0.0,742.765,0.0,0.0,0.0,0.0,0.0,0.0,742.765,0.0,6000.0,6000.0,0.0,1597.3161325,1597.3161325,0.0,2025-01-01T00:00,,2025-01-01T05:30,warmup,0.0,0.0,1200.0
2025-01-01,34,warmup,2025-01-01T05:30,2025-01-01T05:40,05:30-05:40,2025-01-01T00:00,,0.3713,0.0,0.0,691.4395,0.0049833333333333335,0.0,0.0,0.0,0.0,0.0,691.4345166666666,0.0,6000.0,6000.0,0.0,1283.6481801916666,1283.6481801916666,0.0,2025-01-01T00:00,,2025-01-01T05:40,warmup,0.0,0.0,1200.0
2025-01-01,35,warmup,2025-01-01T05:40,2025-01-01T05:50,05:40-05:50,2025-01-01T00:00,,0.5708,0.0,0.0,749.6888833333334,0.0,0.0,0.0,0.0,0.0,0.0,749.6888833333334,0.0,6000.0,6000.0,0.0,2139.6120730333337,2139.6120730333337,0.0,2025-01-01T00:00,,2025-01-01T05:50,warmup,0.0,0.0,1200.0
2025-01-01,36,warmup,2025-01-01T05:50,2025-01-01T06:00,05:50-06:00,2025-01-01T00:00,,0.9099,0.0,0.0,894.8966666666666,0.0,0.0,0.0,0.0,0.0,0.0,894.8966666666666,0.0,6000.0,6000.0,0.0,4071.332385,4071.332385,0.0,2025-01-01T00:00,,2025-01-01T06:00,warmup,0.0,0.0,1200.0
2025-01-01,37,warmup,2025-01-01T06:00,2025-01-01T06:10,06:00-06:10,2025-01-01T00:00,,0.9368,0.0,0.0,906.8165166666666,0.06948333333333333,0.0,0.0,0.0,0.0,0.0,906.7470333333333,0.0,6000.0,6000.0,0.0,4247.203104133333,4247.203104133333,0.0,2025-01-01T00:00,,2025-01-01T06:10,warmup,0.0,0.0,1200.0
2025-01-01,38,warmup,2025-01-01T06:10,2025-01-01T06:20,06:10-06:20,2025-01-01T00:00,,0.8758,0.0,0.0,886.1488333333333,0.0,0.0,0.0,0.0,0.0,0.0,886.1488333333333,0.0,6000.0,6000.0,0.0,3880.4457411666667,3880.4457411666667,0.0,2025-01-01T00:00,,2025-01-01T06:20,warmup,0.0,0.0,1200.0
2025-01-01,39,warmup,2025-01-01T06:20,2025-01-01T06:30,06:20-06:30,2025-01-01T00:00,,0.8759,0.0,0.0,899.9699999999999,0.0,0.0,0.0,0.0,0.0,0.0,899.9699999999999,0.0,6000.0,6000.0,0.0,3941.4186149999996,3941.4186149999996,0.0,2025-01-01T00:00,,2025-01-01T06:30,warmup,0.0,0.0,1200.0
2025-01-01,40,warmup,2025-01-01T06:30,2025-01-01T06:40,06:30-06:40,2025-01-01T00:00,,0.8601,0.0,0.0,907.9001166666667,0.9676999999999999,0.0,0.0,0.0,0.0,0.0,906.9324166666667,0.0,6000.0,6000.0,0.0,3900.2628578749996,3900.2628578749996,0.0,2025-01-01T00:00,,2025-01-01T06:40,warmup,0.0,0.0,1200.0
2025-01-01,41,warmup,2025-01-01T06:40,2025-01-01T06:50,06:40-06:50,2025-01-01T00:00,,0.8442,0.0,0.0,907.4001666666667,0.0,0.0,0.0,0.0,0.0,0.0,907.4001666666667,0.0,6000.0,6000.0,0.0,3830.1361035,3830.1361035,0.0,2025-01-01T00:00,,2025-01-01T06:50,warmup,0.0,0.0,1200.0
2025-01-01,42,warmup,2025-01-01T06:50,2025-01-01T07:00,06:50-07:00,2025-01-01T00:00,,0.8334,0.0,0.0,905.605,0.5125000000000001,0.0,0.0,0.0,0.0,0.0,905.0925,0.0,6000.0,6000.0,0.0,3771.5204474999996,3771.5204474999996,0.0,2025-01-01T00:00,,2025-01-01T07:00,warmup,0.0,0.0,1200.0
2025-01-01,43,warmup,2025-01-01T07:00,2025-01-01T07:10,07:00-07:10,2025-01-01T00:00,,0.8092,0.0,0.0,908.2136333333333,29.299216666666666,0.0,0.0,0.0,0.0,0.0,878.9144166666666,0.0,6000.0,6000.0,0.0,3556.0877298333335,3556.0877298333335,0.0,2025-01-01T00:00,,2025-01-01T07:10,warmup,0.0,0.0,1200.0
2025-01-01,44,warmup,2025-01-01T07:10,2025-01-01T07:20,07:10-07:20,2025-01-01T00:00,,0.7972,0.0,0.0,918.3340333333334,70.24933333333333,0.0,0.0,0.0,0.0,0.0,848.0847000000001,0.0,6000.0,6000.0,0.0,3380.465614200001,3380.465614200001,0.0,2025-01-01T00:00,,2025-01-01T07:20,warmup,0.0,0.0,1200.0
2025-01-01,45,warmup,2025-01-01T07:20,2025-01-01T07:30,07:20-07:30,2025-01-01T00:00,,0.7644,0.0,0.0,912.6666666666666,112.85000000000001,0.0,0.0,0.0,0.0,0.0,799.8166666666666,0.0,6000.0,6000.0,0.0,3056.8993,3056.8993,0.0,2025-01-01T00:00,,2025-01-01T07:30,warmup,0.0,0.0,1200.0
2025-01-01,46,warmup,2025-01-01T07:30,2025-01-01T07:40,07:30-07:40,2025-01-01T00:00,,0.6899,0.0,0.0,888.2369166666667,158.46853333333334,0.0,0.0,0.0,0.0,0.0,729.7683833333334,0.0,6000.0,6000.0,0.0,2517.336038308333,2517.336038308333,0.0,2025-01-01T00:00,,2025-01-01T07:40,warmup,0.0,0.0,1200.0
2025-01-01,47,warmup,2025-01-01T07:40,2025-01-01T07:50,07:40-07:50,2025-01-01T00:00,,0.86,0.0,0.0,1014.0193833333333,209.26175,0.0,0.0,0.0,0.0,0.0,804.7576333333333,0.0,6000.0,6000.0,0.0,3460.4578233333327,3460.4578233333327,0.0,2025-01-01T00:00,,2025-01-01T07:50,warmup,0.0,0.0,1200.0
2025-01-01,48,warmup,2025-01-01T07:50,2025-01-01T08:00,07:50-08:00,2025-01-01T00:00,,1.1617,0.0,0.0,1219.3333333333333,265.38124999999997,0.0,0.0,0.0,0.0,0.0,953.9520833333333,0.0,6000.0,6000.0,0.0,5541.030676041666,5541.030676041666,0.0,2025-01-01T00:00,,2025-01-01T08:00,warmup,0.0,0.0,1200.0
2025-01-01,49,warmup,2025-01-01T08:00,2025-01-01T08:10,08:00-08:10,2025-01-01T00:00,,1.1683,0.0,0.0,1244.9157833333334,322.92019999999997,0.0,0.0,0.0,0.0,0.0,921.9955833333333,0.0,6000.0,6000.0,0.0,5385.837200041667,5385.837200041667,0.0,2025-01-01T00:00,,2025-01-01T08:10,warmup,0.0,0.0,1200.0
2025-01-01,50,warmup,2025-01-01T08:10,2025-01-01T08:20,08:10-08:20,2025-01-01T00:00,,1.0956,0.0,0.0,1204.2818333333332,370.85435,0.0,0.0,0.0,0.0,0.0,833.4274833333332,0.0,6000.0,6000.0,0.0,4565.515753699999,4565.515753699999,0.0,2025-01-01T00:00,,2025-01-01T08:20,warmup,0.0,0.0,1200.0
2025-01-01,51,warmup,2025-01-01T08:20,2025-01-01T08:30,08:20-08:30,2025-01-01T00:00,,1.0849,0.0,0.0,1202.6883333333333,415.01875,0.0,0.0,0.0,0.0,0.0,787.6695833333333,0.0,6000.0,6000.0,0.0,4272.713654791667,4272.713654791667,0.0,2025-01-01T00:00,,2025-01-01T08:30,warmup,0.0,0.0,1200.0
2025-01-01,52,warmup,2025-01-01T08:30,2025-01-01T08:40,08:30-08:40,2025-01-01T00:00,,1.061,0.0,0.0,1226.9500666666665,471.05243333333334,0.0,0.0,0.0,0.0,0.0,755.8976333333333,0.0,6000.0,6000.0,0.0,4010.0369448333327,4010.0369448333327,0.0,2025-01-01T00:00,,2025-01-01T08:40,warmup,0.0,0.0,1200.0
2025-01-01,53,warmup,2025-01-01T08:40,2025-01-01T08:50,08:40-08:50,2025-01-01T00:00,,1.043,0.0,0.0,1212.5855,520.35525,0.0,0.0,0.0,0.0,0.0,692.23025,0.0,6000.0,6000.0,0.0,3609.9807537499996,3609.9807537499996,0.0,2025-01-01T00:00,,2025-01-01T08:50,warmup,0.0,0.0,1200.0
2025-01-01,54,warmup,2025-01-01T08:50,2025-01-01T09:00,08:50-09:00,2025-01-01T00:00,,1.036,0.0,0.0,1179.5483333333334,558.49375,0.0,0.0,0.0,0.0,0.0,621.0545833333334,0.0,6000.0,6000.0,0.0,3217.062741666667,3217.062741666667,0.0,2025-01-01T00:00,,2025-01-01T09:00,warmup,0.0,0.0,1200.0
2025-01-01,55,warmup,2025-01-01T09:00,2025-01-01T09:10,09:00-09:10,2025-01-01T00:00,,1.0147,0.0,0.0,1203.6460333333332,600.2996166666667,0.0,0.0,0.0,0.0,0.0,603.3464166666665,0.0,6000.0,6000.0,0.0,3061.078044958332,3061.078044958332,0.0,2025-01-01T00:00,,2025-01-01T09:10,warmup,0.0,0.0,1200.0
2025-01-01,56,warmup,2025-01-01T09:10,2025-01-01T09:20,09:10-09:20,2025-01-01T00:00,,0.9922,0.0,0.0,1204.9252166666668,645.9392,0.0,0.0,0.0,0.0,0.0,558.9860166666667,0.0,6000.0,6000.0,0.0,2773.129628683334,2773.129628683334,0.0,2025-01-01T00:00,,2025-01-01T09:20,warmup,0.0,0.0,1200.0
2025-01-01,57,warmup,2025-01-01T09:20,2025-01-01T09:30,09:20-09:30,2025-01-01T00:00,,0.97,0.0,0.0,1183.2216666666666,691.6374999999999,0.0,0.0,0.0,0.0,0.0,491.58416666666665,0.0,6000.0,6000.0,0.0,2384.183208333333,2384.183208333333,0.0,2025-01-01T00:00,,2025-01-01T09:30,warmup,0.0,0.0,1200.0
2025-01-01,58,warmup,2025-01-01T09:30,2025-01-01T09:40,09:30-09:40,2025-01-01T00:00,,0.9422,0.0,0.0,1216.1920166666666,733.9133666666667,0.0,0.0,0.0,0.0,0.0,482.27864999999997,0.0,6000.0,6000.0,0.0,2272.01472015,2272.01472015,0.0,2025-01-01T00:00,,2025-01-01T09:40,warmup,0.0,0.0,1200.0
2025-01-01,59,warmup,2025-01-01T09:40,2025-01-01T09:50,09:40-09:50,2025-01-01T00:00,,0.9569,0.0,0.0,1218.8626,770.79175,0.0,0.0,0.0,0.0,0.0,448.07084999999995,0.0,6000.0,6000.0,0.0,2143.7949818249995,2143.7949818249995,0.0,2025-01-01T00:00,,2025-01-01T09:50,warmup,0.0,0.0,1200.0
2025-01-01,60,warmup,2025-01-01T09:50,2025-01-01T10:00,09:50-10:00,2025-01-01T00:00,,0.9977,0.0,0.0,1183.2433333333333,806.1062499999999,0.0,0.0,0.0,0.0,0.0,377.1370833333334,0.0,6000.0,6000.0,0.0,1881.3483402083339,1881.3483402083339,0.0,2025-01-01T00:00,,2025-01-01T10:00,warmup,0.0,0.0,1200.0
2025-01-01,61,warmup,2025-01-01T10:00,2025-01-01T10:10,10:00-10:10,2025-01-01T00:00,,0.9919,0.0,0.0,1187.5869,846.7837333333333,0.0,0.0,0.0,0.0,0.0,340.8031666666667,0.0,6000.0,6000.0,0.0,1690.2133050833336,1690.2133050833336,0.0,2025-01-01T00:00,,2025-01-01T10:10,warmup,0.0,0.0,1200.0
2025-01-01,62,warmup,2025-01-01T10:10,2025-01-01T10:20,10:10-10:20,2025-01-01T00:00,,0.9588,0.0,0.0,1182.7184,889.7921333333334,0.0,0.0,0.0,0.0,0.0,292.9262666666666,0.0,6000.0,6000.0,0.0,1404.2885223999997,1404.2885223999997,0.0,2025-01-01T00:00,,2025-01-01T10:20,warmup,0.0,0.0,1200.0
2025-01-01,63,warmup,2025-01-01T10:20,2025-01-01T10:30,10:20-10:30,2025-01-01T00:00,,0.9549,0.0,0.0,1164.3616666666667,915.7875,0.0,0.0,0.0,0.0,0.0,248.57416666666666,0.0,6000.0,6000.0,0.0,1186.8173587499998,1186.8173587499998,0.0,2025-01-01T00:00,,2025-01-01T10:30,warmup,0.0,0.0,1200.0
2025-01-01,64,warmup,2025-01-01T10:30,2025-01-01T10:40,10:30-10:40,2025-01-01T00:00,,0.9839,0.0,0.0,1183.1616999999999,906.3296333333333,0.0,0.0,0.0,0.0,0.0,276.8320666666666,0.0,6000.0,6000.0,0.0,1361.8753519666664,1361.8753519666664,0.0,2025-01-01T00:00,,2025-01-01T10:40,warmup,0.0,0.0,1200.0
2025-01-01,65,warmup,2025-01-01T10:40,2025-01-01T10:50,10:40-10:50,2025-01-01T00:00,,0.799,0.0,0.0,1198.9988333333333,899.3687666666666,0.0,0.0,0.0,0.0,0.0,299.6300666666667,0.0,6000.0,6000.0,0.0,1197.0221163333335,1197.0221163333335,0.0,2025-01-01T00:00,,2025-01-01T10:50,warmup,0.0,0.0,1200.0
2025-01-01,66,warmup,2025-01-01T10:50,2025-01-01T11:00,10:50-11:00,2025-01-01T00:00,,0.5025,0.0,0.0,1189.1966666666667,895.35,0.0,0.0,0.0,0.0,0.0,293.8466666666667,0.0,6000.0,6000.0,0.0,738.28975,738.28975,0.0,2025-01-01T00:00,,2025-01-01T11:00,warmup,0.0,0.0,1200.0
2025-01-01,67,warmup,2025-01-01T11:00,2025-01-01T11:10,11:00-11:10,2025-01-01T00:00,,0.4662,0.0,0.0,1173.8245,863.8287,0.0,0.0,0.0,0.0,0.0,309.9957999999999,0.0,6000.0,6000.0,0.0,722.6002097999998,722.6002097999998,0.0,2025-01-01T00:00,,2025-01-01T11:10,warmup,0.0,0.0,1200.0
2025-01-01,68,warmup,2025-01-01T11:10,2025-01-01T11:20,11:10-11:20,2025-01-01T00:00,,0.5007,0.0,0.0,1178.1945833333332,855.2501833333334,0.0,0.0,0.0,0.0,0.0,322.94439999999975,0.0,6000.0,6000.0,0.0,808.4913053999994,808.4913053999994,0.0,2025-01-01T00:00,,2025-01-01T11:20,warmup,0.0,0.0,1200.0
2025-01-01,69,warmup,2025-01-01T11:20,2025-01-01T11:30,11:20-11:30,2025-01-01T00:00,,0.4827,0.0,0.0,1188.195,882.4625,0.0,0.0,0.0,0.0,0.0,305.73249999999996,0.0,6000.0,6000.0,0.0,737.88538875,737.88538875,0.0,2025-01-01T00:00,,2025-01-01T11:30,warmup,0.0,0.0,1200.0
2025-01-01,70,warmup,2025-01-01T11:30,2025-01-01T11:40,11:30-11:40,2025-01-01T00:00,,0.4785,0.0,0.0,1161.8398833333333,905.7907333333333,0.0,0.0,0.0,0.0,0.0,256.04915000000005,0.0,6000.0,6000.0,0.0,612.5975913750001,612.5975913750001,0.0,2025-01-01T00:00,,2025-01-01T11:40,warmup,0.0,0.0,1200.0
2025-01-01,71,warmup,2025-01-01T11:40,2025-01-01T11:50,11:40-11:50,2025-01-01T00:00,,0.4662,0.0,0.0,1108.0822833333334,909.2501833333334,0.0,0.0,0.0,0.0,0.0,198.83209999999997,0.0,6000.0,6000.0,0.0,463.4776250999999,463.4776250999999,0.0,2025-01-01T00:00,,2025-01-01T11:50,warmup,0.0,0.0,1200.0
2025-01-01,72,warmup,2025-01-01T11:50,2025-01-01T12:00,11:50-12:00,2025-01-01T00:00,,0.4432,0.0,0.0,1078.5483333333334,888.61875,0.0,0.0,0.0,0.0,0.0,189.92958333333343,0.0,6000.0,6000.0,0.0,420.88395666666685,420.88395666666685,0.0,2025-01-01T00:00,,2025-01-01T12:00,warmup,0.0,0.0,1200.0
