date,start_slot,end_slot,interval_label,emergency_kwh
2025-03-11,43,44,07:00-07:20,39.21381234610148
2025-03-11,92,99,15:10-16:30,348.3796715501402
2025-03-11,102,102,16:50-17:00,34.61557142857143
2025-03-11,110,110,18:10-18:20,35.96966573107915
2025-03-12,1,5,00:00-00:50,107.9984533333328
2025-03-12,9,14,01:20-02:20,202.02465333333316
2025-03-12,17,20,02:40-03:20,149.81449666666663
2025-03-12,22,24,03:30-04:00,52.06528333333313
2025-03-12,28,28,04:30-04:40,18.52625333333321
2025-03-12,35,35,05:40-05:50,52.23272333333341
2025-03-12,41,41,06:40-06:50,43.69875952380971
2025-03-12,99,102,16:20-17:00,163.96212809523814
2025-03-12,108,108,17:50-18:00,69.0573333333333
2025-03-12,111,111,18:20-18:30,23.154750258522835
2025-03-13,1,4,00:00-00:40,108.83287120898103
2025-03-13,11,20,01:40-03:20,232.01231333333362
2025-03-13,28,30,04:30-05:00,19.470973333333394
2025-03-13,32,32,05:10-05:20,13.130956190476013
2025-03-13,35,35,05:40-05:50,25.825588571428625
2025-03-13,45,45,07:20-07:30,19.943822960427134
2025-03-13,60,65,09:50-10:50,722.0683701497865
2025-03-13,79,82,13:00-13:40,140.2864833333333
2025-03-13,85,87,14:00-14:30,68.70373032833334
2025-03-13,89,89,14:40-14:50,111.97641691487073
2025-03-13,99,104,16:20-17:20,163.37641674309023
2025-03-13,107,108,17:40-18:00,63.28041285714281
2025-03-13,113,113,18:40-18:50,17.987592875438736
2025-03-13,122,122,20:10-20:20,177.83146103983358
2025-03-13,125,126,20:40-21:00,43.31921818875985
2025-03-14,1,7,00:00-01:10,254.65498999999983
2025-03-14,9,13,01:20-02:10,272.85148999999956
2025-03-14,17,19,02:40-03:10,192.10324077301502
2025-03-14,95,96,15:40-16:00,73.62272255432345
2025-03-14,99,99,16:20-16:30,56.73759523809508
2025-03-15,1,18,00:00-03:00,851.7551806601622
2025-03-15,27,27,04:20-04:30,8.14700261205153
2025-03-16,3,4,00:20-00:40,20.75968000000023
2025-03-16,6,9,00:50-01:30,92.45339000000001
2025-03-16,12,14,01:50-02:20,96.95005000000026
2025-03-16,17,20,02:40-03:20,171.02789666666695
2025-03-16,22,24,03:30-04:00,64.2993700000003
2025-03-16,27,28,04:20-04:40,38.645227985581535
2025-03-16,35,35,05:40-05:50,32.11765999999989
2025-03-16,41,45,06:40-07:30,358.5211742857142
2025-03-16,47,47,07:40-07:50,474.9475166666667
2025-03-16,80,81,13:10-13:30,28.464733333333243
2025-03-16,83,83,13:40-13:50,13.287316666666811
2025-03-16,101,101,16:40-16:50,48.19093428571426
2025-03-17,1,4,00:00-00:40,83.06555333333324
2025-03-17,6,25,00:50-04:10,411.784899295152
2025-03-17,28,30,04:30-05:00,65.59932428571426
2025-03-17,32,33,05:10-05:30,51.00831525319431
2025-03-18,2,4,00:10-00:40,80.64269666666655
2025-03-18,7,7,01:00-01:10,8.641623333333428
2025-03-18,9,11,01:20-01:50,72.05864333333318
2025-03-18,13,15,02:00-02:30,62.5030429323358
2025-03-18,18,21,02:50-03:30,90.99693333333346
2025-03-18,23,29,03:40-04:50,203.96493952380953
2025-03-18,32,33,05:10-05:30,19.585357787817312
2025-03-18,56,56,09:10-09:20,119.30039035022212
2025-03-18,59,60,09:40-10:00,119.57816666666668
2025-03-19,1,2,00:00-00:20,46.92239878923681
2025-03-19,4,6,00:30-01:00,43.51685666666663
2025-03-19,9,30,01:20-05:00,439.11232299977013
2025-03-19,35,35,05:40-05:50,47.2794885714286
2025-03-20,2,4,00:10-00:40,107.78236666666646
2025-03-20,6,12,00:50-02:00,206.3934933333329
2025-03-20,15,25,02:20-04:10,334.9112233333334
2025-03-20,28,32,04:30-05:20,111.25416895332795
2025-03-20,35,35,05:40-05:50,17.884408571428594
2025-03-20,93,98,15:20-16:20,288.1712297326681
2025-03-20,101,101,16:40-16:50,46.531273809523896
2025-03-21,1,14,00:00-02:20,608.7387999999999
2025-03-21,16,18,02:30-03:00,219.26069666666683
2025-03-21,22,22,03:30-03:40,36.35721666666666
2025-03-22,1,7,00:00-01:10,180.63436761905677
2025-03-22,9,12,01:20-02:00,225.2054933333331
2025-03-22,16,18,02:30-03:00,180.56698666666682
2025-03-22,96,98,15:50-16:20,157.41217514617904
2025-03-23,1,33,00:00-05:30,924.3213123809529
2025-03-23,58,58,09:30-09:40,125.91886666666664
2025-03-24,1,2,00:00-00:20,73.20858000000021
2025-03-24,5,6,00:40-01:00,16.848699999999894
2025-03-24,8,12,01:10-02:00,75.68167333333326
2025-03-24,15,15,02:20-02:30,44.24199999999996
2025-03-24,18,33,02:50-05:30,442.7345808809617
2025-03-24,35,35,05:40-05:50,56.067368571428574
2025-03-24,89,93,14:40-15:30,290.39820451499213
2025-03-25,1,3,00:00-00:30,64.82734666666659
2025-03-25,5,6,00:40-01:00,71.36614333333341
2025-03-25,9,14,01:20-02:20,226.45032707619077
2025-03-25,16,20,02:30-03:20,197.53365666666696
2025-03-25,22,26,03:30-04:20,220.5277295238095
2025-03-25,28,29,04:30-04:50,18.702825238095063
2025-03-25,31,33,05:00-05:30,73.54358253469893
2025-03-25,35,35,05:40-05:50,32.59901000000002
2025-03-25,42,42,06:50-07:00,129.49338095238073
2025-03-25,59,64,09:40-10:40,304.8976256502082
2025-03-25,92,92,15:10-15:20,18.01776286078232
2025-03-25,100,101,16:30-16:50,113.58976952380971
2025-03-26,3,8,00:20-01:20,132.9744963526348
2025-03-26,10,12,01:30-02:00,65.46187999999995
2025-03-26,14,15,02:10-02:30,48.13017000000025
2025-03-26,19,20,03:00-03:20,41.11046666666664
2025-03-26,22,28,03:30-04:40,228.53552405324845
2025-03-26,30,33,04:50-05:30,74.82894142857128
2025-03-26,35,35,05:40-05:50,60.66949000000002
2025-03-27,4,32,00:30-05:20,1000.0265543797774
2025-03-27,35,35,05:40-05:50,4.1783518344014965
2025-03-27,95,101,15:40-16:50,300.75537190476183
2025-03-28,1,1,00:00-00:10,0.023610000000019227
2025-03-28,3,8,00:20-01:20,233.2502500000001
2025-03-28,10,18,01:30-03:00,324.54532991656026
2025-03-28,20,20,03:10-03:20,108.43998918432197
2025-03-29,1,14,00:00-02:20,401.29464110277456
2025-03-29,16,18,02:30-03:00,78.6244299999999
2025-03-29,21,22,03:20-03:40,101.14274333333339
2025-03-29,30,30,04:50-05:00,110.18350082220638
2025-03-29,97,100,16:00-16:40,278.5455801484386
2025-03-30,1,5,00:00-00:50,102.07521333333341
2025-03-30,7,8,01:00-01:20,29.661643333333245
2025-03-30,10,15,01:30-02:30,238.16196000000002
2025-03-30,18,19,02:50-03:10,58.992686666666714
2025-03-30,21,33,03:20-05:30,625.3838566666674
2025-03-30,86,87,14:10-14:30,62.01248750340487
2025-03-31,1,26,00:00-04:20,559.8039885714292
2025-03-31,28,33,04:30-05:30,229.44133238095287
2025-03-31,35,35,05:40-05:50,70.95922285714282
2025-03-31,85,86,14:00-14:20,41.26890000000003
2025-03-31,88,92,14:30-15:20,392.47356575207556
2025-03-31,94,95,15:30-15:50,39.87166187866069
2025-03-31,99,101,16:20-16:50,158.93237714285692
2025-04-01,1,2,00:00-00:20,41.80383333333316
2025-04-01,4,9,00:30-01:30,187.3668100000001
2025-04-01,12,24,01:50-04:00,504.8389933333335
2025-04-01,26,33,04:10-05:30,335.25722114979175
2025-04-01,35,35,05:40-05:50,60.0711195238095
2025-04-01,88,89,14:30-14:50,189.24166666666702
2025-04-01,92,92,15:10-15:20,60.58759285714302
2025-04-01,96,99,15:50-16:30,71.69440653809033
2025-04-01,102,109,16:50-18:10,171.35389326190565
2025-04-01,113,113,18:40-18:50,293.3215899999987
2025-04-01,116,116,19:10-19:20,731.7756833333333
2025-04-01,122,122,20:10-20:20,772.0364500000001
2025-04-01,125,125,20:40-20:50,29.898390146879887
2025-04-01,131,131,21:40-21:50,9.154661914666619
2025-04-02,1,9,00:00-01:30,156.30274333333307
2025-04-02,12,14,01:50-02:20,57.22986000000003
2025-04-02,16,17,02:30-02:50,27.019056666666643
2025-04-02,19,33,03:00-05:30,588.3322643562659
2025-04-02,35,35,05:40-05:50,26.86391571428578
2025-04-02,45,47,07:20-07:50,735.747271255861
2025-04-02,54,62,08:50-10:20,1413.4754773161892
2025-04-02,108,113,17:50-18:50,429.63684238095067
2025-04-02,122,123,20:10-20:30,613.5086786720638
2025-04-03,1,4,00:00-00:40,29.913573333333375
2025-04-03,6,6,00:50-01:00,8.312666666666587
2025-04-03,9,10,01:20-01:40,28.362656666666453
2025-04-03,12,14,01:50-02:20,90.81492666666657
2025-04-03,16,16,02:30-02:40,16.0868233333332
2025-04-03,19,33,03:00-05:30,394.44666873258114
2025-04-03,45,47,07:20-07:50,726.8073572811703
2025-04-03,56,56,09:10-09:20,114.58613333333346
2025-04-04,2,11,00:10-01:50,271.92069889726645
2025-04-04,14,14,02:10-02:20,14.619096666666621
2025-04-04,16,17,02:30-02:50,71.55583999999999
2025-04-04,22,23,03:30-03:50,136.416440179173
2025-04-04,27,28,04:20-04:40,144.76760363105484
2025-04-05,3,4,00:20-00:40,69.23801333333341
2025-04-05,6,14,00:50-02:20,345.2591666666664
2025-04-05,18,18,02:50-03:00,64.71078050910134
2025-04-05,21,23,03:20-03:50,400.38266138521533
2025-04-06,7,8,01:00-01:20,63.18383251853925
2025-04-06,10,13,01:30-02:10,101.11682333333363
2025-04-06,16,17,02:30-02:50,20.68325666666658
2025-04-06,19,24,03:00-04:00,98.97036476190455
2025-04-06,26,28,04:10-04:40,125.35206342976775
2025-04-06,30,31,04:50-05:10,132.80228666666687
2025-04-06,35,35,05:40-05:50,11.703758571428418
2025-04-06,46,47,07:30-07:50,318.73579352183816
2025-04-06,93,93,15:20-15:30,1.4465595238098103
2025-04-07,6,8,00:50-01:20,129.56113666666647
2025-04-07,11,12,01:40-02:00,35.92761666666672
2025-04-07,15,23,02:20-03:50,249.098332857143
2025-04-07,26,28,04:10-04:40,173.75079369047592
2025-04-07,31,32,05:00-05:20,27.192135528813306
2025-04-08,1,1,00:00-00:10,24.78828999999996
2025-04-08,5,12,00:40-02:00,128.3869566666665
2025-04-08,15,16,02:20-02:40,50.83901999999978
2025-04-08,20,22,03:10-03:40,93.51495
2025-04-08,27,28,04:20-04:40,111.07804999999985
2025-04-08,35,35,05:40-05:50,31.730157619047503
2025-04-08,45,46,07:20-07:40,422.45753911004965
2025-04-08,57,58,09:20-09:40,44.08038333333366
2025-04-08,100,104,16:30-17:20,197.27755304285708
2025-04-08,113,113,18:40-18:50,4.922863134709019
2025-04-09,1,1,00:00-00:10,7.108589999999822
2025-04-09,3,4,00:20-00:40,38.046963333333224
2025-04-09,7,9,01:00-01:30,112.44630999999993
2025-04-09,15,18,02:20-03:00,39.13556137781973
2025-04-09,21,30,03:20-05:00,206.23038428571425
2025-04-09,33,33,05:20-05:30,1.6406666666664478
2025-04-09,45,45,07:20-07:30,22.202090953998862
2025-04-09,47,47,07:40-07:50,124.09312402879996
2025-04-09,86,99,14:10-16:30,742.2494012459338
2025-04-09,105,105,17:20-17:30,0.22151190476196803
2025-04-09,108,114,17:50-19:00,664.1747293949192
2025-04-09,116,116,19:10-19:20,696.2140041880091
2025-04-09,122,122,20:10-20:20,747.7254666666666
2025-04-09,125,125,20:40-20:50,31.330977735895612
2025-04-10,4,7,00:30-01:10,65.41696333333346
2025-04-10,10,11,01:30-01:50,41.767080000000306
2025-04-10,18,23,02:50-03:50,136.7271319047619
2025-04-10,26,26,04:10-04:20,6.2850147619047405
2025-04-10,28,32,04:30-05:20,118.52066142857129
2025-04-10,57,59,09:20-09:50,269.58420000000024
2025-04-10,96,99,15:50-16:30,285.3497973809523
2025-04-11,1,4,00:00-00:40,118.84472333333309
2025-04-11,7,9,01:00-01:30,170.77032874913044
2025-04-11,31,32,05:00-05:20,99.35800726846645
2025-04-11,34,34,05:30-05:40,35.553641904761946
2025-04-12,1,1,00:00-00:10,7.398033333333217
2025-04-12,3,6,00:20-01:00,121.50207405402053
2025-04-12,22,23,03:30-03:50,101.68129643185645
2025-04-12,100,100,16:30-16:40,64.84780047619029
2025-04-13,1,1,00:00-00:10,10.404216666666684
2025-04-13,5,7,00:40-01:10,38.58316333333346
2025-04-13,9,12,01:20-02:00,56.95061666666652
2025-04-13,15,16,02:20-02:40,104.45084999999972
2025-04-13,20,22,03:10-03:40,36.603732888704
2025-04-13,27,28,04:20-04:40,24.805464707775485
2025-04-13,31,31,05:00-05:10,71.21069380952397
2025-04-13,35,35,05:40-05:50,34.77454553169434
2025-04-13,57,59,09:20-09:50,96.63766666666652
2025-04-13,100,101,16:30-16:50,84.76295857142986
2025-04-13,104,104,17:10-17:20,25.066616327582942
2025-04-14,3,5,00:20-00:50,99.43221333333315
2025-04-14,7,19,01:00-03:10,353.8142259801044
2025-04-14,22,25,03:30-04:10,95.69355673989406
2025-04-14,29,31,04:40-05:10,149.97831095238098
2025-04-14,35,35,05:40-05:50,68.2534095238095
2025-04-15,7,12,01:00-02:00,92.81184000000019
2025-04-15,15,15,02:20-02:30,48.52433333333329
2025-04-15,19,20,03:00-03:20,38.05652260307263
2025-04-15,24,24,03:50-04:00,37.21866666666676
2025-04-15,35,35,05:40-05:50,3.331386783205865
2025-04-15,92,92,15:10-15:20,39.31969095238094
2025-04-15,94,95,15:30-15:50,38.660713843795065
2025-04-16,1,1,00:00-00:10,0.17921333333356415
2025-04-16,4,13,00:30-02:10,309.897193333333
2025-04-16,15,17,02:20-02:50,73.47770666666656
2025-04-16,20,21,03:10-03:30,25.9605333333335
2025-04-16,23,24,03:40-04:00,87.56618666666668
2025-04-16,31,31,05:00-05:10,23.748290245470383
2025-04-16,46,46,07:30-07:40,109.61567910148013
2025-04-16,58,59,09:30-09:50,49.575250000000096
2025-04-16,88,95,14:30-15:50,313.56829138028513
2025-04-16,97,98,16:00-16:20,46.23043947760186
2025-04-16,108,113,17:50-18:50,294.1950776857175
2025-04-16,122,125,20:10-20:50,631.6953054263225
2025-04-16,127,131,21:00-21:50,87.6645417128932
2025-04-17,5,8,00:40-01:20,71.57727999999997
2025-04-17,10,11,01:30-01:50,19.171043333333387
2025-04-17,14,14,02:10-02:20,26.05187666666677
2025-04-17,18,19,02:50-03:10,41.338183333333404
2025-04-17,21,22,03:20-03:40,24.07071666666679
2025-04-17,24,25,03:50-04:10,67.62172523809525
2025-04-18,1,4,00:00-00:40,146.87132000000003
2025-04-18,12,12,01:50-02:00,39.82802478727821
2025-04-18,16,17,02:30-02:50,124.81403
2025-04-18,21,21,03:20-03:30,20.27603621151934
2025-04-19,1,2,00:00-00:20,100.82842000000011
2025-04-19,6,6,00:50-01:00,29.604333333333216
2025-04-19,13,14,02:00-02:20,169.2809233333332
2025-04-20,4,5,00:30-00:50,33.53107
2025-04-20,7,10,01:00-01:40,36.385873333333166
2025-04-20,13,15,02:00-02:30,83.37741333333338
2025-04-20,23,24,03:40-04:00,47.810103333333245
2025-04-20,29,31,04:40-05:10,77.5753117067373
2025-04-20,33,33,05:20-05:30,24.95933333333346
2025-04-20,47,47,07:40-07:50,61.621846674223235
2025-04-20,53,53,08:40-08:50,184.5726101065777
2025-04-20,55,57,09:00-09:30,181.43575401808772
2025-04-20,99,100,16:20-16:40,86.46790904761917
2025-04-21,1,1,00:00-00:10,6.102369999999837
2025-04-21,3,10,00:20-01:40,196.37147333333303
2025-04-21,14,14,02:10-02:20,7.180538427761985
2025-04-21,16,17,02:30-02:50,37.958049999999844
2025-04-21,19,22,03:00-03:40,146.6864080952379
2025-04-21,26,26,04:10-04:20,50.695644285714366
2025-04-21,28,33,04:30-05:30,200.56122265071804
2025-04-22,3,8,00:20-01:20,118.47334666666666
2025-04-22,10,14,01:30-02:20,107.4942000000002
2025-04-22,17,18,02:40-03:00,63.04885999999999
2025-04-22,21,23,03:20-03:50,99.18947809523812
2025-04-22,27,27,04:20-04:30,22.58266666666691
2025-04-22,30,31,04:50-05:10,123.1244171428574
2025-04-22,46,46,07:30-07:40,81.3259190496856
2025-04-22,87,90,14:20-15:00,186.07264285714268
2025-04-22,92,93,15:10-15:30,164.3914583380922
2025-04-23,1,7,00:00-01:10,303.3626333333333
2025-04-23,11,14,01:40-02:20,90.35301877516565
2025-04-23,22,22,03:30-03:40,3.6666780341378598
2025-04-23,31,31,05:00-05:10,66.97864523809528
2025-04-23,35,35,05:40-05:50,0.6490201791227719
2025-04-24,1,2,00:00-00:20,46.17396999999994
2025-04-24,4,5,00:30-00:50,48.75382666666678
2025-04-24,7,8,01:00-01:20,15.016469423542276
2025-04-24,12,14,01:50-02:20,98.61200666666684
2025-04-24,22,22,03:30-03:40,3.731028361939991
2025-04-25,1,1,00:00-00:10,47.86205666666666
2025-04-25,4,5,00:30-00:50,99.30265000000003
2025-04-26,2,2,00:10-00:20,28.177340000000015
2025-04-26,4,7,00:30-01:10,129.85367634510973
2025-04-26,12,12,01:50-02:00,4.380660860645605
2025-04-26,17,17,02:40-02:50,25.651274807913875
2025-04-26,99,101,16:20-16:50,140.2463978291827
2025-04-26,103,103,17:00-17:10,50.20765171952462
2025-04-26,126,126,20:50-21:00,12.619420220832648
2025-04-27,2,5,00:10-00:50,157.7379833333332
