date,slot,interval_label,price_yuan_per_kwh,reserve_kwh,delayed_residual_kwh,reference_charge_kwh,reference_discharge_kwh,dp_charge_kwh,dp_discharge_kwh,final_charge_kwh,final_discharge_kwh,correction_applied,reference_expected_emergency_cost_yuan,final_expected_emergency_cost_yuan,dp_expected_emergency_cost_yuan,expected_gain_yuan,reference_realized_emergency_cost_yuan,final_realized_emergency_cost_yuan,realized_gain_yuan
2025-02-01,14,02:10-02:20,0.4324,8176.969199663997,-82.7823500526386,0.0,0.0,82.7823500526386,0.0,0.0,0.0,0,3.107575063046247,3.107575063046247,119.09931339858302,0.0,0.0,0.0,0.0
2025-02-01,15,02:20-02:30,0.4367,8176.969199663997,-23.734522917489016,0.0,0.0,23.734522917489016,0.0,0.0,0.0,0,1.9878020978995348,1.9878020978995348,27.626268756619652,0.0,0.0,0.0,0.0
2025-02-01,16,02:30-02:40,0.4348,8176.969199663997,-12.667764624130427,0.0,0.0,12.667764624130427,0.0,0.0,0.0,0,8.031790020863243,8.031790020863243,13.933158655047432,0.0,0.0,0.0,0.0
2025-02-01,17,02:40-02:50,0.4335,8192.114661582567,-46.797426776594364,0.0,0.0,46.797426776594364,0.0,0.0,0.0,0,8.94927191218205,8.94927191218205,53.14199834293023,0.0,0.0,0.0,0.0
2025-02-01,18,02:50-03:00,0.4357,8197.785210956095,-70.99240111856824,0.0,0.0,70.99240111856824,0.0,0.0,0.0,0,5.312520999955574,5.312520999955574,105.55554663460288,0.0,0.0,0.0,0.0
2025-02-01,19,03:00-03:10,0.4374,8191.304733842079,-57.97713864414368,0.0,0.0,57.97713864414368,0.0,0.0,0.0,0,4.696122707770684,4.696122707770684,84.41662624194922,0.0,0.0,0.0,0.0
2025-02-01,20,03:10-03:20,0.4371,8222.894773294134,-38.39685651650848,0.0,0.0,38.39685651650848,0.0,0.0,0.0,0,5.5547614167078025,5.5547614167078025,53.19538721831663,0.0,0.0,0.0,0.0
2025-02-01,21,03:20-03:30,0.4356,8267.538582240162,-41.061975881349554,0.0,0.0,41.061975881349554,0.0,0.0,0.0,0,4.38218771785427,4.38218771785427,45.68015365820264,0.0,0.0,0.0,0.0
2025-02-01,22,03:30-03:40,0.4353,8305.28412810237,-21.211802344156183,0.0,0.0,21.211802344156183,0.0,0.0,0.0,0,5.856365991332345,5.856365991332345,24.89131938818305,0.0,0.0,0.0,0.0
2025-02-01,23,03:40-03:50,0.436,8305.28412810237,-5.557760838754689,0.0,0.0,5.557760838754689,0.0,0.0,0.0,0,1.1126402032794978,1.1126402032794978,3.8475670563626774,0.0,0.0,0.0,0.0
2025-02-01,24,03:50-04:00,0.4378,8348.100555554407,-33.07369727980313,0.0,0.0,33.07369727980313,0.0,0.0,0.0,0,4.5138905122276665,4.5138905122276665,32.19275232986294,0.0,0.0,0.0,0.0
2025-02-01,25,04:00-04:10,0.4401,8385.801770691394,-74.20147808246213,0.0,0.0,74.20147808246213,0.0,0.0,0.0,0,2.1419535532347407,2.1419535532347407,121.02249052965662,0.0,0.0,0.0,0.0
2025-02-01,26,04:10-04:20,0.4389,8398.509108088654,-54.845164431332705,0.0,0.0,54.845164431332705,0.0,0.0,0.0,0,2.6063613646118937,2.6063613646118937,92.5309200989194,0.0,0.0,0.0,0.0
2025-02-01,27,04:20-04:30,0.4364,8413.892306718792,-46.48074655647417,0.0,0.0,46.48074655647417,0.0,0.0,0.0,0,5.237987453090867,5.237987453090867,63.5512379119637,0.0,0.0,0.0,0.0
2025-02-01,28,04:30-04:40,0.4393,8432.479332061257,-54.22468358390711,0.0,0.0,54.22468358390711,0.0,0.0,0.0,0,2.450797890429464,2.450797890429464,69.0441522052278,0.0,0.0,0.0,0.0
2025-02-01,29,04:40-04:50,0.4422,8465.13964287339,-60.239504487497015,0.0,0.0,60.239504487497015,0.0,0.0,0.0,0,6.109599676659251,6.109599676659251,72.50079756015971,0.0,0.0,0.0,0.0
2025-02-01,30,04:50-05:00,0.4395,8500.175231914485,-53.4018575351995,0.0,0.0,53.4018575351995,0.0,0.0,0.0,0,3.4224371445644928,3.4224371445644928,67.71993280114218,0.0,0.0,0.0,0.0
2025-02-01,31,05:00-05:10,0.4333,8523.601610202157,-69.59764958970811,0.0,0.0,69.59764958970811,0.0,0.0,0.0,0,0.4558338750425148,0.4558338750425148,103.89642029099682,0.0,0.0,0.0,0.0
2025-02-01,32,05:10-05:20,0.4439,8543.662616798385,-90.3514281559602,0.0,0.0,90.3514281559602,0.0,0.0,0.0,0,6.444862427697097,6.444862427697097,150.46931249071335,0.0,0.0,0.0,0.0
2025-02-01,33,05:20-05:30,0.4301,8543.662616798385,-83.14758239148023,0.0,0.0,83.14758239148023,0.0,0.0,0.0,0,1.9435645967188946,1.9435645967188946,124.07143279572288,0.0,0.0,0.0,0.0
2025-02-01,34,05:30-05:40,0.3713,9358.977430342879,-884.3251043453809,833.3333333333334,0.0,833.3333333333333,0.0,833.3333333333333,0.0,0,3.240837977772326,3.240837977772296,3.240837977772296,3.019806626980426e-14,0.0,0.0,0.0
2025-02-01,35,05:40-05:50,0.5708,8999.437761256178,-37.874621614686134,0.0,-0.0,0.0,0.0,0.0,-0.0,0,7.083822553088737,7.083822553088737,7.083822553088737,0.0,0.0,0.0,0.0
2025-02-01,36,05:50-06:00,0.9099,3110.2432689297193,520.5858171413531,0.0,566.796585734965,0.0,520.5858171413531,0.0,566.796585734965,0,7.473127216386556,7.473127216386556,105.7310528768231,0.0,0.0,0.0,0.0
2025-02-01,37,06:00-06:10,0.9368,2566.853808671023,520.3026570601396,0.0,570.232796363016,0.0,520.3026570601396,0.0,570.232796363016,0,2.8325253817133613,2.8325253817133613,147.40525789084793,0.0,0.0,0.0,0.0
2025-02-01,38,06:10-06:20,0.8758,3014.870021479434,535.283968628391,0.0,581.7385041955816,0.0,535.283968628391,0.0,581.7385041955816,0,3.9761716678121037,3.9761716678121037,90.50966581203728,0.0,0.0,0.0,0.0
2025-02-01,39,06:20-06:30,0.8759,2910.222239428918,523.9527399056266,0.0,577.0468660350045,0.0,523.9527399056266,0.0,577.0468660350045,0,1.4905373909289668,1.4905373909289668,89.48642500724716,0.0,0.0,0.0,0.0
2025-02-01,40,06:30-06:40,0.8601,3013.065458357093,515.4794579220949,0.0,575.5994946769312,0.0,515.4794579220949,0.0,575.5994946769312,0,6.517631468084837,6.517631468084837,161.1429911819926,0.0,0.0,0.0,0.0
2025-02-01,41,06:40-06:50,0.8442,3014.870021479434,548.7393023010546,0.0,611.1131586148555,0.0,548.7393023010546,0.0,611.1131586148555,0,2.4430824952949495,2.4430824952949495,169.35165531548438,0.0,0.0,0.0,0.0
2025-02-01,42,06:50-07:00,0.8334,3014.870021479434,557.7105768898164,0.0,631.4949152650547,0.0,557.7105768898164,0.0,631.4949152650547,0,0.018834291829803135,0.018834291829803135,159.9056027163671,0.0,0.0,0.0,0.0
2025-02-01,43,07:00-07:10,0.8092,3075.581314175633,515.8905683379392,0.0,582.2960979564982,0.0,515.8905683379392,0.0,582.2960979564982,0,2.7020678488584124,2.7020678488584124,122.32278468382142,0.0,0.0,0.0,0.0
2025-02-01,44,07:10-07:20,0.7972,3014.870021479434,468.2235815502039,0.0,528.2501422025567,0.0,468.2235815502039,0.0,528.2501422025567,0,7.748020219505896,7.748020219505896,103.66131739089413,0.0,0.0,0.0,0.0
2025-02-01,45,07:20-07:30,0.7644,2857.114474482725,405.5347845355592,0.0,496.4430188777113,0.0,405.5347845355592,0.0,496.4430188777113,0,7.620686369863024,7.620686369863024,191.3483505490753,0.0,0.0,0.0,0.0
2025-02-01,46,07:30-07:40,0.6899,2765.208727676156,337.80248815163657,0.0,425.6026146588837,0.0,337.80248815163657,0.0,425.6026146588837,0,12.735884287697887,12.735884287697887,231.61845923170597,0.0,0.0,0.0,0.0
2025-02-01,47,07:40-07:50,0.86,2235.0266113262605,321.57464775628364,0.0,365.75104830596206,0.0,321.57464775628364,0.0,365.75104830596206,0,4.355605622057033,4.355605622057033,110.7048141162048,0.0,0.0,0.0,0.0
2025-02-01,48,07:50-08:00,1.1617,1416.4080677650315,306.05282481153534,0.0,336.7264628569548,0.0,306.05282481153534,0.0,336.7264628569548,0,6.96963635003999,6.96963635003999,39.87384502607651,0.0,0.0,0.0,0.0
2025-02-01,49,08:00-08:10,1.1683,1200.0,248.19630552704325,0.0,256.49190092869355,0.0,248.19630552704325,0.0,256.49190092869355,0,23.370085931194744,23.370085931194744,35.7631196219414,0.0,0.0,0.0,0.0
2025-02-01,50,08:10-08:20,1.0956,1200.0,160.26297073111118,0.0,223.82680100671126,0.0,160.26297073111118,0.0,223.82680100671126,0,15.020162456349686,15.020162456349686,182.53949168503664,0.0,0.0,0.0,0.0
2025-02-01,51,08:20-08:30,1.0849,1200.0,86.47137458406183,0.0,188.6501195411052,0.0,86.47137458406183,0.0,188.6501195411052,0,6.864841137894773,6.864841137894773,329.9306693714487,0.0,0.0,0.0,0.0
2025-02-01,52,08:30-08:40,1.061,1200.0,28.44032154042833,0.0,147.67816255052355,0.0,28.44032154042833,0.0,147.67816255052355,0,2.0119113014598793,2.0119113014598793,344.21881055861905,0.0,0.0,0.0,0.0
2025-02-01,53,08:40-08:50,1.043,1200.0,13.44021555561801,0.0,116.9198108057052,0.0,13.44021555561801,0.0,116.9198108057052,0,4.6820146628999035,4.6820146628999035,299.8365843125872,0.0,0.0,0.0,0.0
2025-02-01,54,08:50-09:00,1.036,1200.0,73.06888842516878,0.0,122.860192098889,0.0,73.06888842516878,0.0,122.860192098889,0,3.754451068007181,3.754451068007181,89.80406784770597,0.0,0.0,0.0,0.0
2025-02-01,55,09:00-09:10,1.0147,1200.0,99.19716132949816,0.0,116.41979165773682,0.0,99.19716132949816,0.0,116.41979165773682,0,11.77438825284452,11.77438825284452,24.688567963075894,0.0,0.0,0.0,0.0
2025-02-01,56,09:10-09:20,0.9922,1200.0,-13.08487847367121,0.0,49.620766847141795,13.08487847367121,0.0,0.0,49.620766847141795,0,14.97689185908879,14.97689185908879,135.5783607698717,0.0,0.0,0.0,0.0
2025-02-01,57,09:20-09:30,0.97,1200.0,-96.67787087774718,20.40716001305043,0.0,96.67787087774718,0.0,20.40716001305043,0.0,0,0.4547699829932197,0.4547699829932197,154.5670015370272,0.0,0.0,0.0,0.0
2025-02-01,58,09:30-09:40,0.9422,1200.0,-82.23792942116438,29.303294329140954,0.0,82.23792942116438,0.0,29.303294329140954,0.0,0,8.80761797526293,8.80761797526293,77.22777791347278,0.0,0.0,0.0,0.0
2025-02-01,59,09:40-09:50,0.9569,1200.0,-133.49884578609965,58.05634294738013,0.0,133.49884578609965,0.0,58.05634294738013,0.0,0,4.118242887889917,4.118242887889917,156.52882746468146,0.0,0.0,0.0,0.0
2025-02-01,60,09:50-10:00,0.9977,1200.0,-227.67136146673465,115.39318643482056,0.0,227.67136146673465,0.0,115.39318643482056,0.0,0,5.352851076850481,5.352851076850481,284.8822439143578,0.0,0.0,0.0,0.0
2025-02-01,61,10:00-10:10,0.9919,1200.0,-269.02763016562335,152.5205227213396,0.0,269.02763016562335,0.0,152.5205227213396,0.0,0,8.893925290436112,8.893925290436112,265.6859197508299,0.0,0.0,0.0,0.0
2025-02-01,62,10:10-10:20,0.9588,1200.0,-232.47252751583824,182.7837881741957,0.0,232.47252751583824,0.0,182.7837881741957,0.0,0,1.8938065956924497,1.8938065956924497,68.93821218687536,0.0,0.0,0.0,0.0
2025-02-01,63,10:20-10:30,0.9549,1200.0,-242.48184353486374,190.03725447897284,0.0,242.48184353486374,0.0,190.03725447897284,0.0,0,0.30379489171014296,0.30379489171014296,60.75256806216963,0.0,0.0,0.0,0.0
2025-02-01,64,10:30-10:40,0.9839,1200.0,-310.1832323820803,234.07054889365133,0.0,310.1832323820803,0.0,234.07054889365133,0.0,0,1.3770002957075753,1.3770002957075753,171.26343531517472,0.0,0.0,0.0,0.0
2025-02-01,65,10:40-10:50,0.799,1200.0,-322.53044347376556,277.88102456244246,0.0,322.53044347376556,0.0,277.88102456244246,0.0,0,8.785184168589867,8.785184168589867,95.70561371898106,0.0,0.0,0.0,0.0
2025-02-01,66,10:50-11:00,0.5025,1470.7775155760096,-361.3998238273832,288.2502538053468,0.0,361.3998238273832,0.0,288.2502538053468,0.0,0,6.593255558804251,6.593255558804251,94.42553027875418,0.0,0.0,0.0,0.0
2025-02-01,67,11:00-11:10,0.4662,1935.0476887073937,-416.9504704274997,255.76346996785298,0.0,416.9504704274997,0.0,255.76346996785298,0.0,0,7.604758517929808,7.604758517929808,190.54060149005306,0.0,0.0,0.0,0.0
2025-02-01,68,11:10-11:20,0.5007,1965.5482485594848,-401.5976650132536,289.28802346006023,0.0,401.5976650132536,0.0,289.28802346006023,0.0,0,17.40500688924012,17.40500688924012,162.4956599192367,0.0,0.0,0.0,0.0
2025-02-01,69,11:20-11:30,0.4827,2278.8558896964764,-405.3896514362791,309.71595929512125,0.0,405.3896514362791,0.0,309.71595929512125,0.0,0,5.395380308947189,5.395380308947189,142.04865633839347,0.0,0.0,0.0,0.0
2025-02-01,70,11:30-11:40,0.4785,2637.8705342114554,-435.8583289633975,275.66571623199104,0.0,435.8583289633975,0.0,275.66571623199104,0.0,0,2.368285827287682,2.368285827287682,203.76884931379792,0.0,0.0,0.0,0.0
2025-02-01,71,11:40-11:50,0.4662,3524.3076310730303,-907.14182644407,738.782938925246,0.0,833.3333333333334,0.0,833.3333333333334,0.0,1,6.292578699070435,85.29104771425398,85.29104771425398,-78.99846901518355,0.0,0.0,0.0
2025-02-01,72,11:50-12:00,0.4432,4472.314990781179,-1002.6485999840204,833.3333333333334,0.0,833.3333333333334,0.0,833.3333333333334,0.0,0,4.159573194428582,4.159573194428582,4.159573194428582,0.0,0.0,0.0,0.0
2025-02-01,73,12:00-12:10,0.4411,5222.314990781179,-1019.85991182101,833.3333333333334,0.0,833.3333333333334,0.0,833.3333333333334,0.0,0,6.5939682121148495,6.5939682121148495,6.5939682121148495,0.0,0.0,0.0,0.0
2025-02-01,74,12:10-12:20,0.4551,5892.372181070226,-987.5794116897356,833.3333333333334,0.0,833.3333333333334,0.0,833.3333333333334,0.0,0,17.198927002362197,17.198927002362197,17.198927002362197,0.0,0.0,0.0,0.0
2025-02-01,75,12:20-12:30,0.4463,6682.641700769505,-964.4860908737821,833.3333333333334,0.0,833.3333333333334,0.0,833.3333333333334,0.0,0,25.958843837383146,25.958843837383146,25.958843837383146,0.0,0.0,0.0,0.0
2025-02-01,76,12:30-12:40,0.4113,7698.819197459601,-986.014456555889,833.3333333333334,0.0,833.3333333333334,0.0,833.3333333333334,0.0,0,27.50362414883287,27.50362414883287,27.50362414883287,0.0,0.0,0.0,0.0
2025-02-01,77,12:40-12:50,0.5682,7297.453823211892,-442.1887149107961,275.04377441740326,0.0,442.1887149107961,0.0,275.04377441740326,0.0,0,22.109410887617667,22.109410887617667,289.5366905456898,0.0,0.0,0.0,0.0
2025-02-01,78,12:50-13:00,0.8279,7280.057340018828,-415.2490598058015,243.4015330816526,0.0,415.2490598058015,0.0,243.4015330816526,0.0,0,9.509000194238741,9.509000194238741,392.06284525874355,0.0,0.0,0.0,0.0
2025-02-01,79,13:00-13:10,0.8636,7542.789076471594,-413.2988360949753,266.8290037384887,0.0,413.2988360949753,0.0,266.8290037384887,0.0,0,12.241511366193023,12.241511366193023,350.916672380375,0.0,0.0,0.0,0.0
2025-02-01,80,13:10-13:20,0.8416,7833.187856618004,-416.3740923627166,249.01610396480726,0.0,416.3740923627166,0.0,249.01610396480726,0.0,0,1.994422422207888,1.994422422207888,306.5503147571282,0.0,0.0,0.0,0.0
2025-02-01,81,13:20-13:30,0.8618,8126.093217292024,-406.52092035418195,243.4631580840022,0.0,406.52092035418195,0.0,243.4631580840022,0.0,0,8.707094182484598,8.707094182484598,306.7185467459416,0.0,0.0,0.0,0.0
2025-02-01,82,13:30-13:40,0.8623,8441.68791404122,-390.69364941157687,210.6244931983532,0.0,390.69364941157687,0.0,210.6244931983532,0.0,0,2.7763245563382215,2.7763245563382215,348.22742381387957,0.0,0.0,0.0,0.0
2025-02-01,83,13:40-13:50,0.9026,8684.106143211258,-366.4524244073467,199.36504447087532,0.0,366.4524244073467,0.0,199.36504447087532,0.0,0,18.005421474615616,18.005421474615616,406.27516703534883,0.0,0.0,0.0,0.0
2025-02-01,84,13:50-14:00,0.9754,8912.736149083803,-292.4569080123325,189.534553489181,0.0,292.4569080123325,0.0,189.534553489181,0.0,0,28.03089750054603,28.03089750054603,257.91897097204685,0.0,0.0,0.0,0.0
2025-02-01,85,14:00-14:10,1.0002,9156.593261466354,-204.8723009935518,163.84595350234054,0.0,204.8723009935518,0.0,163.84595350234054,0.0,0,24.256877839062895,24.256877839062895,76.74677715318757,0.0,0.0,0.0,0.0
2025-02-01,86,14:10-14:20,0.9978,9407.089331567995,-181.60115494425952,133.21291320850503,0.0,181.60115494425952,0.0,133.21291320850503,0.0,0,5.97809354703654,5.97809354703654,67.87895434574355,0.0,0.0,0.0,0.0
2025-02-01,87,14:20-14:30,1.0271,9510.31257997943,-137.97812517812486,130.5259422097114,0.0,111.41488794937281,0.0,111.41488794937281,0.0,1,12.71387608912792,5.703531863844436,5.703531863844436,7.010344225283484,0.0,0.0,0.0
2025-02-01,88,14:30-14:40,1.0906,9489.460175770146,-62.506595415750326,75.43934014774948,0.0,0.0,0.0,0.0,0.0,1,11.486042216549396,0.0,0.0,11.486042216549396,70.52225702359137,0.0,70.52225702359137
2025-02-01,89,14:40-14:50,0.9376,9754.369485355423,-67.27369793017886,0.0,-0.0,0.0,0.0,0.0,-0.0,0,11.040669427556441,11.040669427556441,11.040669427556441,0.0,0.0,0.0,0.0
2025-02-01,90,14:50-15:00,0.6694,9963.195367451779,-68.65527150024093,0.0,0.0,0.0,0.0,0.0,0.0,0,22.92993277789098,22.92993277789098,22.92993277789098,0.0,0.0,0.0,0.0
2025-02-01,91,15:00-15:10,0.66,10016.151893402239,-26.826654284175106,0.0,0.0,0.0,0.0,0.0,0.0,0,6.736034373173894,6.736034373173894,6.736034373173894,0.0,0.0,0.0,0.0
2025-02-01,92,15:10-15:20,0.7217,10082.895648593661,-19.833836687849384,0.0,-0.0,0.0,0.0,0.0,-0.0,0,1.3302086781782185,1.3302086781782185,1.3302086781782185,0.0,0.0,0.0,0.0
2025-02-01,93,15:20-15:30,0.7308,10090.736155484465,5.884380048894798,0.0,-0.0,0.0,5.884380048894798,0.0,-0.0,0,12.685188571140603,12.685188571140603,9.613542185617518,0.0,21.50152469866159,21.50152469866159,0.0
2025-02-01,94,15:30-15:40,0.7534,10024.090363272078,23.36147876151773,0.0,-0.0,0.0,23.36147876151773,0.0,-0.0,0,10.972474590317407,10.972474590317407,0.72260298483246,0.0,88.00269049463729,88.00269049463729,0.0
2025-02-01,95,15:40-15:50,0.7823,10070.959940699748,6.823506539394316,0.0,-0.0,0.0,6.823506539394316,0.0,-0.0,0,12.46675858459834,12.46675858459834,9.939318926221263,0.0,26.690145828840866,26.690145828840866,0.0
2025-02-01,96,15:50-16:00,0.8055,10130.788871120314,-45.583923271858964,0.0,-0.0,0.0,0.0,0.0,-0.0,0,5.425782779353118,5.425782779353118,5.425782779353118,0.0,0.0,0.0,0.0
2025-02-01,97,16:00-16:10,0.8271,10104.379957884186,-39.324891621168376,0.0,-0.0,0.0,0.0,0.0,-0.0,0,11.033107538892004,11.033107538892004,11.033107538892004,0.0,0.0,0.0,0.0
2025-02-01,98,16:10-16:20,0.8519,10131.38162326867,-14.650317663978512,0.0,-0.0,0.0,0.0,0.0,-0.0,0,15.980351955129999,15.980351955129999,15.980351955129999,0.0,0.0,0.0,0.0
2025-02-01,99,16:20-16:30,0.8791,10157.045026278473,-42.14114189273016,0.0,-0.0,0.0,0.0,0.0,-0.0,0,7.3636276337989255,7.3636276337989255,7.3636276337989255,0.0,0.0,0.0,0.0
2025-02-01,100,16:30-16:40,0.9024,10155.343251522096,-60.44573692779119,0.0,-0.0,0.0,0.0,0.0,-0.0,0,6.716958748075697,6.716958748075697,6.716958748075697,0.0,0.0,0.0,0.0
2025-02-01,101,16:40-16:50,0.9163,10155.28714302884,-32.21736702377518,0.0,-0.0,0.0,0.0,0.0,-0.0,0,2.5759048124047372,2.5759048124047372,2.5759048124047372,0.0,0.0,0.0,0.0
2025-02-01,102,16:50-17:00,0.9264,10158.954677992684,-29.726994342300713,0.0,-0.0,0.0,0.0,0.0,-0.0,0,5.372429972899001,5.372429972899001,5.372429972899001,0.0,0.0,0.0,0.0
2025-02-01,103,17:00-17:10,0.9462,10166.92432193465,-40.0727944250184,0.0,-0.0,0.0,0.0,0.0,-0.0,0,12.402341555256967,12.402341555256967,12.402341555256967,0.0,0.0,0.0,0.0
2025-02-01,104,17:10-17:20,0.9742,10185.69192839718,-38.217294284468665,0.0,-0.0,0.0,0.0,0.0,-0.0,0,8.672604235430422,8.672604235430422,8.672604235430422,0.0,0.0,0.0,0.0
2025-02-01,105,17:20-17:30,0.9862,10185.302514278374,-45.13975193599697,0.0,-0.0,0.0,0.0,0.0,-0.0,0,6.371629337888188,6.371629337888188,6.371629337888188,0.0,0.0,0.0,0.0
2025-02-01,106,17:30-17:40,0.976,10254.477098367252,-46.019820556267405,0.0,0.0,0.0,0.0,0.0,0.0,0,9.002530786133699,9.002530786133699,9.002530786133699,0.0,0.0,0.0,0.0
2025-02-01,107,17:40-17:50,1.0742,10144.169533452035,-30.810968779726522,0.0,-0.0,0.0,0.0,0.0,-0.0,0,9.376339794680854,9.376339794680854,9.376339794680854,0.0,0.0,0.0,0.0
2025-02-01,108,17:50-18:00,1.2313,9477.288776279318,437.007817146993,0.0,477.4543474447791,0.0,437.007817146993,0.0,477.4543474447791,0,18.000255820757385,18.000255820757385,137.2998270782425,0.0,0.0,0.0,0.0
2025-02-01,109,18:00-18:10,1.2561,7467.498051155531,439.6200035051606,0.0,484.583260473749,0.0,439.6200035051606,0.0,484.583260473749,0,9.516978049913277,9.516978049913277,223.55284626339727,0.0,0.0,0.0,0.0
2025-02-01,110,18:10-18:20,1.2447,8276.241672908582,459.090279189931,0.0,500.40692686742005,0.0,459.090279189931,0.0,500.40692686742005,0,1.1179062969163234,1.1179062969163234,107.83465513178402,0.0,0.0,0.0,0.0
2025-02-01,111,18:20-18:30,1.2545,7467.498051155531,465.28922727990533,0.0,480.4322807074471,0.0,465.28922727990533,0.0,480.4322807074471,0,2.921100750587955,2.921100750587955,30.517400608783262,0.0,0.0,0.0,0.0
2025-02-01,112,18:30-18:40,1.2522,7353.132211093982,450.8144790282557,0.0,495.57114317775535,0.0,450.8144790282557,0.0,495.57114317775535,0,3.528644804337845,3.528644804337845,97.19407647635833,0.0,0.0,0.0,0.0
2025-02-01,113,18:40-18:50,1.2881,6808.245126294285,423.4300878818641,0.0,507.8420236449641,0.0,423.4300878818641,0.0,507.8420236449641,0,3.276927825126303,3.276927825126303,308.38016703593945,0.0,0.0,0.0,0.0
2025-02-01,114,18:50-19:00,1.3466,5234.322606641015,412.76763361626524,0.0,497.07010725095415,0.0,412.76763361626524,0.0,497.07010725095415,0,25.391095617902995,25.391095617902995,379.80606880560356,0.0,0.0,0.0,0.0
2025-02-01,115,19:00-19:10,1.3523,1781.1521308871052,408.3689775994962,0.0,460.3200155304363,0.0,408.3689775994962,0.0,460.3200155304363,0,13.6492157541967,13.6492157541967,168.6711969319995,0.0,0.0,0.0,0.0
2025-02-01,116,19:10-19:20,1.3445,4779.742620637151,420.4284181302051,0.0,444.9353015001973,0.0,420.4284181302051,0.0,444.9353015001973,0,22.073801566970857,22.073801566970857,83.11594592156136,0.0,0.0,0.0,0.0
2025-02-01,117,19:20-19:30,1.3483,3351.448564131245,460.4271458876168,0.0,484.7392683247795,0.0,460.4271458876168,0.0,484.7392683247795,0,3.143874998896411,3.143874998896411,48.36378430298453,0.0,0.0,0.0,0.0
2025-02-01,118,19:30-19:40,1.349,2307.398668114226,484.0011022437163,0.0,481.8760389130149,0.0,484.0011022437163,0.0,481.8760389130149,0,13.498353395179914,13.498353395179914,11.450703085811229,0.0,14.333552165580807,14.333552165580807,0.0
2025-02-01,119,19:40-19:50,1.3473,3224.9533297076596,484.2071495262534,0.0,479.08293124212446,0.0,484.2071495262534,0.0,479.08293124212446,0,6.917209184472416,6.917209184472416,1.9858811171817825,0.0,34.51929647103444,34.51929647103444,0.0
